,id,x,y,z,rx,ry,rz
20882,568958,0.016991192117022085,0.009685453895168098,0.10590912923529824,-2.117352,2.222559,-0.005461
20883,568959,-0.008305605133208657,-0.010850003345118047,0.10883855049630503,-1.620933,-2.65686,0.007345
20884,568960,-0.01860991645590063,-0.00652970672440787,0.1093925430025518,-1.485103,-2.615746,0.038645
20885,568961,-0.0150496025413983,-0.006252451590806465,0.10550754048685673,-1.4516719999999999,-2.688684,-0.03107
20886,568962,-0.021905055574918356,-0.01195572895015529,0.10401337869464333,-1.472394,-2.6732400000000003,-0.0001
20887,568966,-0.01647029689320963,-0.005708932640579376,0.10448902475954987,-1.559395,-2.657259,-0.037455
20888,568967,-0.020492348510301836,-0.012325749844929705,0.1088571366435043,-1.619876,-2.609531,0.085726
20889,568968,0.014666422193541428,0.008885035105785881,0.10594180009503273,-2.1237209999999997,2.216242,0.0045130000000000005
20890,568969,0.015495301737460596,0.005085035140265267,0.10808326408472685,-2.107197,2.2580720000000003,-0.0684
20891,568970,-0.006046264031072718,-0.003242596212192004,0.12049491804958762,-1.279232,-2.857956,0.000794
20892,568971,0.018739889951031843,0.006880446199611611,0.10594126185658038,-2.1084110000000003,2.2734509999999997,0.014365000000000001
20893,568972,-0.0035034092010191482,-0.005898503040767977,0.10660154423839895,-1.366582,-2.82534,0.07629
20894,568973,-0.004988706309530629,-0.0014571204377902107,0.11297450875269768,-1.581589,-2.690084,-0.014801
20895,568974,-0.012400926669580677,-0.0003980544820757748,0.1120081366302436,-1.5856370000000002,-2.632275,-0.042439
20896,568975,0.019703537553818366,0.0030780232936104615,0.1110672737176766,-2.126655,2.263961,-0.000138
20897,568976,-0.0052414017829739345,-0.008341138885770994,0.10823509928998076,-1.289617,-2.816842,0.067803
20898,568977,0.021199489543783968,0.005438380455897934,0.10985228848584136,-2.048683,2.3254740000000003,-0.014315000000000001
20899,568978,0.022819101835563058,0.0012820638393649813,0.10592297726276559,-2.063369,2.305679,-0.007015
20900,568979,-0.00592847782025735,-0.012226445805789028,0.11203921881510026,-1.484479,-2.836044,0.055976
20901,568980,-0.01569018815871375,-0.01175922967292128,0.11753666034240531,-1.1897879999999998,-2.8215380000000003,0.045266
20902,568981,-0.01370691726347227,-0.009596912207719648,0.109131713886856,-1.328274,-2.762725,-0.025925999999999998
20903,568982,-0.009554770849854894,-0.002484510509765184,0.10907316841694259,-1.381217,-2.734962,-0.007923000000000001
20904,568983,0.014969256048977258,0.0014711896446902232,0.10842681659265611,-2.117941,2.248011,-0.028408999999999997
20905,568984,-0.011010911478169313,-0.006477514924747911,0.10791276869832242,-1.335408,-2.756939,0.021406
20906,568985,0.01581468407874693,0.0035493966433478713,0.10430391909973205,-2.083707,2.294047,-0.020452
20907,568986,0.0141154897146581,0.0030196712135447243,0.10064941834414129,-2.096631,2.278467,-0.064207
20908,568987,-0.01006050931752402,-0.00035850094979287736,0.1073910289070198,-1.365291,-2.779492,0.002779
20909,568988,-0.022240280398797455,-0.004549357626629233,0.11422697589078895,-1.318856,-2.716023,-0.034934
20910,568989,-0.018909162479950246,-0.006584055385343792,0.1042923713780215,-1.394209,-2.7578970000000003,-0.003083
20911,568990,0.011125657367069485,-0.000748890245340323,0.10527870326293762,-2.081982,2.2523020000000002,-0.031686
20912,568991,-0.0049620783506419755,-0.004080628762235237,0.11188949579171778,-1.4003809999999999,-2.782874,-0.004542
20913,568992,-0.017317374819639263,-0.0015071472989528205,0.113978866214846,-1.423439,-2.718593,-0.006812
20914,568994,-0.01000959699405576,-0.004574703238641332,0.10511414972729187,-1.3827260000000001,-2.732176,-0.007195
20915,568995,0.012913094340289111,0.00521582033460522,0.10414378762303744,-2.136259,2.2474819999999998,0.007278
20916,568996,-0.013391019667319554,-0.013634121610554856,0.11107472570370353,-1.438269,-2.726021,0.11213900000000002
20917,568997,-0.013350869019122977,-0.0021836145970070163,0.10956219504085939,-1.195063,-2.845565,0.018859
20918,568998,0.012280720376907108,0.004090632266915701,0.10406183486161374,-2.1181080000000003,2.2480119999999997,-0.020263999999999997
20919,568999,-0.015544110321054964,-0.006295899725450553,0.10411426739879048,0.8855540000000001,2.974409,-0.035023
20920,569000,-0.012449200614920226,-0.008600597110663109,0.11112063533046801,-1.8266740000000001,-2.4775549999999997,0.097508
20921,569001,0.008932075776641207,-0.003379546233234555,0.10851517046356754,-2.108902,2.273836,-0.056895
20922,569002,-0.03182274570408772,0.005038585510134518,0.11117324233197132,1.0431190000000001,3.3226169999999997,0.010527
20923,569003,-0.011052609234199857,-0.010538008507096002,0.10668193367146009,0.916414,2.938002,-0.063609
20924,569006,0.014084234492706089,0.002113514027696573,0.10968732310285992,-2.15,2.226693,-0.032614
20925,569007,-0.007022475779809574,-0.0010330786465688475,0.11182092361101836,1.158986,2.907726,-0.06931799999999999
20926,569008,0.015617937796357617,0.006241023031818954,0.10708392378232229,-2.091992,2.228992,-0.077112
20927,569010,0.02155559224628252,0.004423262685340461,0.10138292585645561,2.120423,-2.220487,-0.06968200000000001
20928,569011,-0.01552671243167618,-0.006774127531641884,0.11344254029495726,1.488492,2.614553,0.032101
20929,569012,0.011615556433598708,0.002226197622964041,0.10701397054171125,2.069902,-2.294422,-0.11432
20930,569013,-0.020867860908582198,-0.005344647894615513,0.10671574444982967,1.202628,2.751703,0.04059
20931,569014,0.0023538881399738517,0.0012091895595641577,0.12311840288810014,2.0128939999999997,-2.3520950000000003,-0.019691999999999998
20932,569015,-0.014240222770863092,0.001241861620999369,0.10119518019598137,1.283143,2.804084,-0.034186
20933,569016,0.01440397101887186,-0.0011004844889638274,0.10863519884945141,-2.109766,2.2643400000000002,0.07554
20934,569017,-0.015424788627634252,-0.0009912902761183076,0.10255823073643289,1.307093,2.748447,-0.052414999999999996
20935,569018,0.022065466892071176,0.009664190333112768,0.10449119016016091,2.080142,-2.287509,-0.077711
20936,569019,-0.03687912939531171,-0.0032758629493182,0.11980046637840197,1.359664,2.6786529999999997,-0.040631
20937,569020,0.0188963908915636,0.005410907148814281,0.1055553724882327,2.071484,-2.2701700000000002,-0.064371
20938,569021,-0.019893740164733557,0.0035024889688773375,0.09863497152405112,1.2272129999999999,2.794247,0.002768
20939,569022,0.0190113225232049,0.005868938320659382,0.09976255773419088,2.140155,-2.138954,-0.118371
20940,569023,-0.015200005698852978,-0.004296684723462164,0.10240308659702102,1.27223,2.787375,-0.074746
20941,569024,0.018175220982274008,0.004106760038732157,0.0929310545911741,2.1879720000000002,-2.094408,-0.12722999999999998
20942,569025,-0.015379450240323332,-0.0030563849834349104,0.0989937961823272,1.181244,2.8386970000000002,-0.11600999999999999
20943,569026,0.022636636835617053,0.005405853002270436,0.09016171966867889,2.365593,-1.9656240000000003,-0.10288499999999999
20944,569027,-0.015151095860701989,-0.006234109816868844,0.09631829278118062,1.408057,2.746471,-0.16477999999999998
20945,569028,0.021011041667454128,0.012290043423612215,0.091336564492495,2.309256,-2.014173,-0.078791
20952,571240,0.016057957012296252,-0.01238692020578087,0.07039255019644677,-1.935286,2.3935169999999997,0.22233899999999998
20956,571244,0.009641785581624986,-0.017550179285397857,0.07297910334170973,-2.159908,2.177923,0.16881
20971,571259,0.012226371902867409,-0.013269406304562146,0.07373436631066255,-1.915957,2.3775619999999997,0.21979
20973,571261,0.007551509499044876,-0.010724521643309216,0.07586114695010439,-1.9146470000000002,2.431298,0.221138
20994,571283,0.011148644268493931,-0.006381769425721394,0.07194490190368408,1.939428,-2.4122619999999997,-0.101352
21001,571291,0.002782518190711434,-0.0066704207605758885,0.07513008537763466,-1.2759770000000001,-2.839322,-0.160058
21002,571292,0.015438890001106702,-0.007819999681022295,0.0756722552715946,-2.02771,2.353484,0.071541
21007,571299,0.008861332501187737,-0.002317246145677262,0.07417651334182385,-1.927416,2.443207,0.095868
21010,571302,-0.005704649797175421,-0.014742306460916815,0.07200328393795043,-1.243863,-2.811388,-0.126576
21014,571306,0.0003321850630014808,-0.014261465519467666,0.07055730163439618,-1.295187,-2.78896,-0.102978
21025,571318,0.016264676904742814,-0.004116984413562898,0.07630524946144904,-1.9907110000000001,2.3314939999999997,0.134552
21031,571325,0.008546066576144406,-0.007567117928779335,0.1112587395563933,1.141412,-2.8531299999999997,-0.191633
21032,571326,0.008832541905544016,-0.0035573873410508503,0.11033976733601973,0.482857,-3.101954,-0.199891
21033,571327,0.001060469499148493,-0.004716878088247429,0.10505676686732732,-1.052093,-2.8729299999999998,-0.183828
21034,571328,0.0034780080274901867,-0.018659681867957585,0.10976682619836478,-1.559864,2.666341,0.232238
21035,571329,0.02215800252604543,-0.006277645753515498,0.10515410183135863,-1.222702,2.730076,0.249966
21036,571330,0.00830652459374571,-0.006443843268499452,0.09941339434328898,-2.120793,2.241082,0.17136300000000002
21037,571331,-0.0020361194290354533,-0.00932486897632828,0.09699344383654132,0.689756,-2.970713,-0.15897999999999998
21038,571332,-0.0007290724577652225,-0.012030610458567643,0.10575635326681498,-1.1195190000000002,-2.9126819999999998,-0.179205
21039,571333,0.013353837936776487,-0.027269723715706608,0.10155734915232464,-1.51318,2.532493,0.339068
21040,571334,0.009898669547243957,-0.011789441951027825,0.09479657013975426,-1.444526,2.704894,0.174718
21041,571335,0.007133946161869182,0.0015609807241294604,0.10706967920176952,0.544917,-3.0043159999999998,-0.23201
21042,571336,0.0025690579612268607,-0.006281284865480222,0.10447899091435797,0.9864370000000001,-2.886885,-0.122748
21043,571337,0.005685299308259513,-0.008146419222742517,0.10062647590310286,-2.423596,1.8427069999999999,0.17516800000000002
21044,571338,0.009847787567753325,-0.015405255292782135,0.10768730824840272,-2.408344,1.8415860000000002,0.177932
21045,571339,6.165317691320723e-05,-0.008417907313916301,0.10843615226084677,0.9098459999999999,-2.919689,-0.19028699999999998
21046,571340,0.008649841506321868,-0.007689868536425026,0.10469153181588581,-0.083108,-3.079957,-0.12493
21047,571341,-0.004574366533221127,-0.015245711593974087,0.10170022221755681,-1.322959,-2.692544,-0.147102
21048,571342,-0.017177159209480642,-0.023212703878630867,0.11095870336002406,1.182291,-2.3375150000000002,-0.129724
21049,571343,0.004581691968493889,-0.01557536645880181,0.10762188838481529,-2.067138,2.2810259999999998,0.160044
21050,571344,0.009164509766343034,-0.008191127798300894,0.10434724330859918,0.028213,-3.097069,-0.185865
21051,571345,-0.006674747372548902,-0.0033659148369739236,0.1010546998368525,-1.354935,-2.741937,-0.128152
21052,571346,0.008723114152450064,-0.012314560453084634,0.10004269824728274,0.942959,-2.921956,-0.187589
21053,571347,0.009773139271324985,-0.00844934047455669,0.11308690208717109,-2.187643,2.15279,0.108466
21054,571348,0.008619207632898678,-0.011541727198934839,0.10502534359816412,-2.1051509999999998,2.2161419999999996,0.15854200000000002
21055,571349,0.0025642446498787175,-0.01810227366978558,0.11707991809069943,-1.838191,-2.461164,-0.136373
21056,571350,-0.009648533222890065,-0.022211576831838806,0.11698881961861791,-1.6524020000000001,-2.602275,-0.194185
21057,571351,0.002202202044055474,-0.004822264169835167,0.11088288569506727,0.23248600000000003,-3.1040240000000003,-0.245396
21058,571352,0.0008998434144742249,-0.013631808309832981,0.1081340742348338,1.1289559999999998,-2.854124,-0.19075999999999999
21059,571353,0.004272605337115296,-0.005290734986869444,0.10403983180741183,-0.047782,-3.0372529999999998,-0.18720699999999998
21060,571354,0.0013288877289281001,-0.010173797075127762,0.20271847669514692,0.038667,-0.086842,0.011211
21061,571355,0.0010127422626392264,-0.013165032213916579,0.09996559962638507,-2.030684,2.318934,0.222243
21062,571356,-0.003885799117374899,-0.0026520690489596887,0.09975097333290339,0.649172,-2.978114,-0.22399899999999998
21063,571357,-0.0026828308925948355,-0.0066426404147371405,0.09119031858439824,-0.99674,-2.861494,-0.20438599999999998
21064,571358,-0.004870724341384292,-0.0017270681992808757,0.1088843616534601,-2.524353,1.621903,0.104762
21065,571359,0.0029343665347278574,-0.0012578504327186227,0.10888268690723085,-2.63322,1.382737,0.192444
21066,571360,-0.001362515641052703,-0.006245224146633751,0.0985266600150759,-0.012811000000000001,-3.054037,-0.246182
21067,571361,-0.005630564313118678,-0.010535522201278036,0.0979068532478187,-1.145626,-2.77936,-0.237585
21068,571362,-0.001685215257189298,-0.022052006026933964,0.10321667824616663,1.282322,-2.708417,-0.165221
21069,571363,0.013309839352654205,-0.009171182147952033,0.108080328268227,-2.172488,2.1836130000000002,0.148091
21070,571364,-0.01587811701654947,-0.012241738440060285,0.09611650346175221,-1.639876,-2.543262,-0.14538900000000002
21071,571365,0.0020541883754481953,-0.011544328336646259,0.09404195273877632,1.18854,-2.8201549999999997,-0.257929
21072,571366,0.013890347945433148,-0.004887734526633393,0.10438980802449835,-2.44157,1.841651,0.19234500000000002
21073,571367,0.002450812350084386,-0.014892761619678348,0.10343068133770965,0.282644,-2.990843,-0.15513
21074,571368,-0.0001021754877542475,-0.014327243455032002,0.1046786089109953,-1.351621,-2.698547,-0.144564
21075,571369,-0.0030699331074712437,-0.006749187130115973,0.11037613051370215,1.244423,-2.8096799999999997,-0.25656999999999996
21076,571370,0.009633214437275273,-0.011842579731189868,0.10194645600459218,-2.061541,2.297126,0.2019
21077,571371,-0.005695126354784597,-0.011807311688634789,0.09367729989900883,0.990943,-2.9081259999999998,-0.190557
21078,571372,0.0018718680573133317,-0.010025679440666303,0.10612185975967603,0.404362,-3.046406,-0.258943
21079,571373,0.007388696310947067,-0.0032395080302863102,0.10543695542451864,-0.9959379999999999,-2.846264,-0.23469600000000002
21080,571374,0.002772919831011406,-0.01780667761782169,0.09726730591547586,1.0783969999999998,-2.8757330000000003,-0.17613399999999999
21081,571375,0.005432786662281246,-0.017536051858217046,0.12048809492910491,-1.7219689999999999,2.581966,0.055998
21082,573535,0.011118522007398258,-0.024577543290379558,0.25071434443378776,-1.4042709999999998,-2.825437,-0.062247000000000004
21083,573536,0.01619563011109473,-0.017672383941051355,0.24835037163417867,0.037676,3.075157,0.138562
21084,573537,0.014552452410465953,-0.0024318400735670294,0.2510828128224375,-1.189653,2.836661,0.13677
21085,573538,-0.0018036859815965206,-0.008196359738093479,0.2484031552698142,-2.438368,1.8171220000000001,0.100615
21086,573539,0.004640147743674351,0.0020803022204663748,0.2475992645839942,-0.822284,-3.036493,-0.081653
21087,573540,-0.00403547245065821,-0.006457707978357322,0.2510438939954651,-0.209603,3.059022,0.17458800000000002
21089,573542,0.005305837369706912,-0.021403161552537756,0.24684626839809137,1.9938639999999999,2.4882299999999997,0.237289
21090,573543,0.004724586920103054,-0.030477254597453946,0.25397471720424486,1.12625,2.9020650000000003,0.21257399999999999
21091,573544,0.02250686359596064,-0.01062492110300204,0.24958377687728642,0.319414,3.16838,0.199241
21092,573545,0.007964139884767124,0.0005198483330197965,0.25094186126007295,-0.445558,3.090046,0.250678
21093,573546,0.008976650832467483,-0.0015235434702863104,0.2545571815899459,-1.539376,2.665282,0.189443
21094,573547,0.011414213905374136,-0.009399199037912122,0.24585122037894777,-2.239856,2.101475,0.144371
21095,573548,-0.008450994163807755,-0.0013063488103931824,0.2509233073069035,1.179653,2.863648,0.0062759999999999995
21096,573549,0.0030029178294227717,0.0029078580451756394,0.27290660762914276,-0.147766,3.037865,0.205958
21097,573550,0.005954096162060583,-0.01562866277984097,0.250965534333724,-1.186382,2.840305,0.205544
21098,573551,0.011205745365401606,-0.013830367308855097,0.24683114619058616,-2.17211,2.1211349999999998,0.16237200000000002
21099,573552,-0.0038477968033112362,-0.009485946706242249,0.2491785054478744,-1.140269,-2.910589,-0.091657
21101,573554,0.010214869657873733,-0.006206241735373253,0.26349051756823205,0.9557329999999999,-2.894011,-0.220394
21102,573555,0.00883545264849082,-0.003430442141397411,0.25203438304867787,-1.7496490000000002,2.5115790000000002,0.07977100000000001
21103,573556,-0.010886221589793972,-0.0007294163765325882,0.2596556445306301,1.437217,2.782251,0.11474300000000001
21104,573557,-3.20393665251815e-06,-0.0023889079323227667,0.2530833519207024,0.15608,3.134267,0.118059
21105,573558,0.016475911428179946,-0.014682458552081036,0.26160994294956474,-1.0704280000000002,2.5375419999999997,0.120102
21106,573559,0.0030537508807219164,-0.01666572062936148,0.24954305792664283,2.1111470000000003,2.249806,0.114797
21107,573560,0.021093560136790826,-0.01421822596453235,0.24740838190349473,1.14982,2.905886,0.130146
21108,573562,0.05028953357722026,0.00861714104404882,0.2941843252516673,-0.336998,1.5931110000000002,0.141049
21110,573564,0.012404852056799653,-0.010589625171013067,0.2453627590606212,-2.152974,2.1700009999999996,0.08475099999999999
21111,573565,0.00571482244663396,0.0038440995664887415,0.2514158977497382,-2.626226,1.57389,0.078283
21112,573566,0.004937133535282211,-0.0045425514149808,0.2470634854380581,0.679088,3.0245349999999998,0.064912
21113,573567,0.013149109165250833,-0.035298874662501936,0.24824321873569288,-0.343631,3.089902,0.374998
21114,573568,0.006304288672098276,-0.01771403732707759,0.24477216886947611,-1.439548,2.73181,0.24211999999999997
21115,573569,0.01705357528501705,-0.054813811345122414,0.24873502241986775,-2.133314,2.08344,0.149382
21116,573570,0.006718534847592331,-0.010094563485822699,0.2502845055018134,1.188057,2.915211,0.244385
21117,573571,0.030049747903293754,-0.024657444202686014,0.24959873898918816,-0.41048999999999997,-3.0272259999999998,-0.19041
21118,573572,0.0016313752098741797,-0.013786026744926762,0.27031418322074674,0.999138,-2.754515,-0.221327
21119,573573,0.022706677098669005,-0.016479387351488708,0.2549169285678376,-1.724263,2.540146,0.298108
21120,573574,0.011560650265869055,-0.007049527577457188,0.2551214886147167,-2.353539,1.8481990000000001,0.175419
21121,573575,-0.009172764461605335,-0.016529907970608906,0.2510256449474401,-1.313248,-2.774404,-0.172346
21122,573576,-0.016537524592565085,-0.016856551886356534,0.2507754972735635,0.507825,3.026997,0.166685
21123,573577,0.0014436562768162624,-0.03394360950765845,0.2554176081215387,1.231575,-2.8054580000000002,-0.021939
21124,573578,0.0045752400273025495,-0.005623907471581785,0.2482714512913436,-2.071543,2.178299,0.21955700000000003
21125,573579,0.012314514312008466,-0.028700198252804367,0.25193676144566884,1.342532,2.819128,0.069573
21126,573580,0.024398791958623333,-0.013632537688685498,0.25011431014367363,-0.6853520000000001,-3.022513,-0.136493
21127,573581,0.013263853504943236,-0.019330978287816568,0.24887963123087525,0.612879,-2.971136,-0.375585
21128,573582,0.014493323177524336,-0.0022050507987773933,0.25384932943963834,-1.176376,2.812409,0.36148600000000003
21129,573583,0.01584510126104993,-0.012417916351733897,0.25988890792431873,-1.792355,2.430367,0.22213400000000003
21130,573584,0.020651297273135468,-0.010888959138215337,0.24722959519512364,-2.050862,2.174572,0.18666300000000002
21131,573585,0.007190264503182909,0.0023491477601041847,0.25596759892200804,-1.328022,-2.775226,-0.09897
21132,573587,-0.001009839959478696,0.00043671657030130116,0.254669919240826,-0.8754209999999999,-2.946863,-0.045127999999999995
21133,573588,0.00044050554789636836,0.003935040002556052,0.25350170755692353,-1.324166,-2.738397,-0.052627999999999994
21134,573589,0.01573594361883055,-0.0003652809958939458,0.25733909496299245,-2.134423,2.223902,0.029948000000000002
21135,573590,0.0336795484254605,-0.006708798934337635,0.2584220824084461,-1.3161450000000001,2.69444,0.013047999999999999
21136,573591,0.02722082661860712,-0.014165526440662709,0.25077553799637164,0.36532,-3.097311,-0.05594400000000001
21137,573592,0.022563428476030233,-0.006761581327738948,0.24920295212230356,0.06835,-3.096212,-0.081338
21138,573593,0.014059667912227007,-0.005223490024046714,0.254127045857634,-0.565851,-3.017216,-0.120994
21139,573594,0.0053764158532307385,-0.004957439474249714,0.2505460848720392,-1.027765,-2.852695,-0.125905
21140,573595,0.01158505627837966,-0.01997022137100633,0.2590717868310087,-1.758376,-2.4177299999999997,-0.033326999999999996
21141,573596,0.01360835621093999,-0.02431241671428671,0.2605173654396816,-1.500833,2.676307,0.097678
21142,573597,0.009357716703713855,-0.02342387220561783,0.2547041989376337,-0.9111739999999999,2.899168,0.08064600000000001
21143,573598,0.0009756245066422915,-0.01831505536516816,0.2477503169820058,-0.319188,3.135453,0.10243599999999999
21144,573599,0.0025261116757693586,-0.007553572035569004,0.24739768653736396,0.10936400000000002,3.099669,0.07030299999999999
21145,573600,-0.007212286763164455,0.0047219599525219185,0.2499145909203293,-0.7280270000000001,-3.028467,-0.091249
21146,573602,-0.01165948728882503,-0.003503447373665128,0.2527197301719198,-0.499433,-3.012501,-0.07773
21147,573603,-0.00561643046570519,-0.0011246005081077231,0.254882531644884,-1.137307,-2.799903,0.019363
21148,573604,0.0007554392468896501,0.006988822029099109,0.2599297041504766,-2.4511060000000002,1.8657700000000002,-0.014039
21149,573605,0.015594039893078903,-0.004305264915009306,0.25509204449514744,-2.05993,2.30313,0.004553
21150,573606,0.022740575843936864,-0.0069976792620926416,0.258447623132514,-1.443747,2.7345099999999998,0.02938
21151,573607,0.022209847003712226,-0.013497050664829468,0.25019680631437413,0.507405,-3.05724,-0.044367000000000004
21152,573608,0.027749451982525014,-0.0189326740300451,0.2524135663919466,-0.213463,-3.064453,-0.184635
21153,573609,0.0179708730881381,-0.019039305440859848,0.26143791276233475,-0.7470899999999999,-2.94679,-0.130165
21154,573610,-0.0005408461415805747,-0.015148818921856702,0.2532401887087785,-1.109887,-2.789154,-0.157788
21155,573611,-4.4996201445367603e-05,-0.019972597519812164,0.25971960391669463,-1.869289,-2.3784959999999997,-0.113657
21156,573612,0.012284694311584465,-0.020447359670330494,0.2658788782983498,-1.224452,2.8197419999999997,0.140239
21157,573613,-0.0005540849853111116,-0.01594768769983025,0.25954069075528496,-1.105004,2.869911,0.12456199999999999
21158,573614,0.0023321023745597044,-0.02245503937022443,0.2610037884688318,-0.222536,3.114932,0.123974
21159,573615,-0.01483342913961025,-0.019488109339865542,0.2564368256365312,0.16177,3.138587,0.125091
21160,573616,-0.014976731704074254,-0.0018345553794383192,0.252269141539533,-0.693647,-2.981609,-0.124205
21161,573617,-0.018121688754592514,-0.003984168774571674,0.2557723840131564,-1.093782,-2.844084,-0.080616
21162,573618,-0.008149635925946799,0.002644541952603922,0.2642261619518074,-1.261267,-2.770962,-0.093544
21163,573619,-0.016601417047013046,0.0058793286523325505,0.2539974411797641,-1.575536,-2.566049,-0.018143
21164,573620,0.0037765795540128755,-0.002818708412400219,0.2501969853835,-2.114018,2.2196290000000003,-0.005847
21165,573621,0.0207398064781464,-0.010600317938926802,0.2548264943278491,-1.359928,2.6957560000000003,0.05624
21166,573622,0.0220387468622008,-0.029822517531407515,0.24649227240995164,0.260948,-3.0818939999999997,-0.139273
21167,573623,0.02705459188776407,-0.01867414913593183,0.2512209230884468,-0.116433,-3.078164,-0.17002799999999998
21168,573624,0.015177394884243182,-0.007474895238035432,0.24914302774356178,-0.627228,-2.910544,-0.067835
21169,573625,0.0026944065167826547,-0.011477375124860835,0.2528375342830599,-0.9220950000000001,-2.875493,-0.12457
21170,573626,0.004660707088025626,-0.013101659520078315,0.263195710319077,-1.139967,-2.782526,-0.140631
21171,573627,0.0195855215587436,-0.017161128659070962,0.25488149574531727,-2.28405,2.064207,0.049924
21172,573628,0.008820035467537936,-0.04904923800321585,0.2562924469040291,-1.8342189999999998,-2.27006,-0.152471
21173,573629,-0.009109600319210532,-0.013184833057242945,0.2512496099012854,-0.472918,3.282774,0.162547
21174,573630,0.003750530608772837,-0.005061962555234874,0.2532424756238134,-0.189388,-3.129297,-0.19073900000000002
21175,573631,-0.003196246096881335,-0.02830830740575806,0.25506493843253575,-1.728107,-2.354537,-0.10348199999999999
21176,573632,0.012911047758599272,-0.013927324563200422,0.26830956561837127,-1.0002879999999998,-2.852853,-0.045727
21177,573633,0.01646979708231096,-0.007448514692194496,0.2505859345370349,-0.009723,-3.094879,-0.18016500000000002
21178,573634,0.01546954799433227,-0.016400249541745904,0.258630773830712,0.907359,-2.930278,-0.110082
21179,573635,0.018931933065886714,-0.012251334978442057,0.25774814991306627,1.273202,-2.77907,-0.130639
21180,573636,-0.017275906402311424,-0.0014988703728593834,0.27086112743209195,-2.150042,2.127386,0.18421400000000002
21181,573637,-0.00041705684592480185,-0.0036288293392126754,0.2738241984817281,-1.2752350000000001,2.728577,0.242313
21182,573638,-0.0007056830177977541,-0.008247795749981673,0.2642321900923918,-0.013130000000000001,3.0302990000000003,0.307636
21183,573639,-0.00682811061855273,-0.011691925150216899,0.2555544782930053,1.006078,2.93403,0.010311
21184,573640,-0.0038542878680930645,-0.027383032126688363,0.27601601612898224,-2.1018939999999997,2.2038029999999997,0.145955
21185,573642,-0.00454041018329353,-0.007556786578042861,0.27509266986915115,0.131395,3.025912,0.171842
21186,573644,-0.006232553929341668,-0.004897982172773723,0.2814139279461503,-2.231399,2.054075,0.07633999999999999
21187,573645,-0.007821440627266803,-0.0012149650816083279,0.29055443421173444,-1.122109,2.861253,0.233922
21188,573646,0.004350710305735445,-0.008824898363510194,0.27172794717914694,-0.165366,3.034726,0.23322800000000002
21189,573647,-0.011640826003134605,-0.0061782163299977065,0.25173739608318124,0.7457520000000001,2.982374,-0.012921
21190,573648,-0.014657519470699333,-0.04557646164552989,0.27238494533770163,1.894512,-1.1142219999999998,-0.18697
21191,573649,-0.010138326639036677,-0.02486046299930981,0.2563827283245582,-2.227955,2.100628,0.182196
21192,573650,-0.01411977504976689,-0.012091074619019577,0.2610340078551942,-1.379543,2.699909,0.227215
21193,573651,-0.009864094068297682,-0.018854906995829288,0.2634180377789328,-0.325822,3.032504,0.197671
21194,573653,0.002739224144844652,0.014843074126136249,0.2556390771242962,-2.390692,1.21636,0.161991
21195,573654,-0.00877612798169668,-0.012067895851912147,0.2538104591857092,-2.2061759999999997,2.1326650000000003,0.190866
21196,573655,0.004536140039215137,-0.00081552823271221,0.267197432031405,-1.214815,2.782211,0.185945
21197,573656,0.012812871852596528,-0.005852905577510317,0.26521280889973986,-0.259324,2.980585,0.159442
21198,573657,-0.0050115839147481306,-0.016329098609417357,0.25391096773104666,2.751239,-0.974089,-0.286585
21199,573658,-0.0025586090109720964,0.004645359636737618,0.2546358042883319,0.75515,2.948276,-0.043421
21200,573659,0.001850758529332039,-0.010678003713101214,0.26273265035447513,-2.4625220000000003,1.702135,0.180479
21201,573660,0.004638768300051913,-0.02475859541497941,0.2730057525379146,-1.572574,2.6302939999999997,0.20108900000000002
21202,573662,-0.01165537525273752,-0.015468024929711742,0.26483756772556943,-0.175203,3.072314,0.179517
21203,573663,0.005129435722196409,-0.005759571350961383,0.25218573977190506,0.548901,3.003009,0.126996
21204,573665,0.0021118888186565828,-0.007650587787275266,0.26117290094898965,-0.654138,2.9848209999999997,0.23044099999999998
21205,573666,0.007061185116614592,-0.006906977328833528,0.26430939962235567,-0.09679199999999999,3.070263,0.246836
21206,573667,0.006889923342188584,-0.0072587179521445295,0.26038230433987997,-1.433503,2.708176,0.334113
21207,573668,0.001798824376581244,-0.01193446836911289,0.2518506099642465,-0.710288,2.970634,0.285639
21208,573669,-0.00013423438465860749,-0.007275793985775861,0.2559550310694382,-0.07938200000000001,3.032572,0.272549
21209,573671,0.0024456522508826736,-0.011217716022453986,0.2627940472073657,-0.117024,3.055064,0.272541
21210,573673,0.006708185676026187,-0.009203480467493861,0.26495865999584856,-0.118124,3.0332470000000002,0.324401
21211,573674,0.02655732805322946,-0.010192974985099058,0.2590806357754932,-0.6222310000000001,2.807608,0.193905
21212,573675,0.012308102170829765,-0.020566984553313798,0.25235192730138406,-1.4122709999999998,2.37173,0.256234
21213,573676,0.0004051345161821974,-0.006795135056247455,0.2512856258688877,0.17360799999999998,2.9775169999999997,0.28765100000000005
21214,573677,-0.0087327772548492,-0.017671925590183785,0.2681283065898765,-0.06531,3.091361,0.095052
21215,573678,-0.003865594512175665,-0.02409234819754803,0.24980485797200064,-0.328436,3.043454,0.19306099999999998
21216,573679,-0.010946929594751352,-0.004201163112757488,0.2481521327797377,0.17033,3.098065,0.08538899999999999
