epoch,loss,single_accuracy
822,1.5629946328699589,0.90234375
823,1.562607977539301,0.90234375
824,1.562536135315895,0.90234375
825,1.5625361446291208,0.90234375
826,1.562536172568798,0.90234375
827,1.5625361539423466,0.90234375
828,1.5625361427664757,0.90234375
829,1.5625361278653145,0.90234375
830,1.5625361409038305,0.90234375
831,1.5625361278653145,0.90234375
832,1.562536170706153,0.90234375
833,1.5625361669808626,0.90234375
834,1.5625361539423466,0.90234375
835,1.5628019915893674,0.90234375
836,1.5625361585989594,0.90234375
837,1.562536146491766,0.90234375
838,1.5625494867563248,0.90234375
839,1.5628886707127094,0.90234375
840,1.5626169629395008,0.90234375
841,1.5625899713486433,0.90234375
842,1.5625361800193787,0.90234375
843,1.5626311370687977,0.90234375
844,1.5625361502170563,0.90234375
845,1.562536135315895,0.90234375
846,1.5625361539423466,0.90234375
847,1.5625725723803043,0.90234375
848,1.562536172568798,0.90234375
849,1.5625361241400242,0.90234375
850,1.5625361371785402,0.90234375
851,1.5625361651182175,0.90234375
852,1.5625361204147339,0.90234375
853,1.562536135315895,0.90234375
854,1.5625361539423466,0.90234375
855,1.5625361241400242,0.90234375
856,1.5625361390411854,0.90234375
857,1.5625719670206308,0.90234375
858,1.578276475891471,0.9013671875
859,1.56607049331069,0.9013671875
860,1.5625361297279596,0.90234375
861,1.5625361390411854,0.90234375
862,1.5625361427664757,0.90234375
863,1.5625585056841373,0.90234375
864,1.5643604137003422,0.9013671875
865,1.5625361539423466,0.90234375
866,1.5625361688435078,0.90234375
867,1.562536146491766,0.90234375
868,1.5625361576676369,0.90234375
869,1.562536153011024,0.90234375
870,1.5625361800193787,0.90234375
871,1.5625762678682804,0.90234375
872,1.5646416693925858,0.9013671875
873,1.5625361241400242,0.90234375
874,1.5625361576676369,0.90234375
875,1.5625361409038305,0.90234375
876,1.5625361241400242,0.90234375
877,1.5625591836869717,0.90234375
878,1.5508649237453938,0.90234375
879,1.5481686405837536,0.90234375
880,1.546976551413536,0.9033203125
881,1.5470343977212906,0.9033203125
882,1.5472238194197416,0.9033203125
883,1.547044126316905,0.9033203125
884,1.546967402100563,0.9033203125
885,1.5469674058258533,0.9033203125
886,1.5470006465911865,0.9033203125
887,1.5470563024282455,0.9033203125
888,1.546967400237918,0.9033203125
889,1.546967413276434,0.9033203125
890,1.5471297577023506,0.9033203125
891,1.5469673865991131,0.9033203125
892,1.5469673685729504,0.9033203125
893,1.5470079984515905,0.9033203125
894,1.5469796042889357,0.9033203125
895,1.5471116192638874,0.9033203125
896,1.546967413276434,0.9033203125
897,1.5470511931926012,0.9033203125
898,1.546967395581305,0.9033203125
899,1.547136515378952,0.9033203125
900,1.547857747413218,0.90234375
901,1.5469674365594983,0.9033203125
902,1.5470931567251682,0.9033203125
903,1.5469674095511436,0.9033203125
904,1.546967400237918,0.9033203125
905,1.5469673946499825,0.9033203125
906,1.5469674058258533,0.9033203125
907,1.546967439353466,0.9033203125
908,1.5469674207270145,0.9033203125
909,1.546967402100563,0.9033203125
910,1.546993512660265,0.9033203125
911,1.5469674356281757,0.9033203125
912,1.547177311964333,0.9033203125
913,1.5469674201267258,0.9033203125
914,1.5470489840954542,0.9033203125
915,1.5472480962052941,0.9033203125
916,1.5474138483405113,0.9033203125
917,1.5469674244523048,0.9033203125
918,1.5469787465408444,0.9033203125
919,1.5469870530068874,0.9033203125
920,1.5469674365594983,0.9033203125
921,1.5469674058258533,0.9033203125
922,1.547048106789589,0.9033203125
923,1.5469674095511436,0.9033203125
924,1.5478353835642338,0.90234375
925,1.5470705442130566,0.9033203125
926,1.5469673946499825,0.9033203125
927,1.546967413276434,0.9033203125
928,1.5470896512269974,0.9033203125
929,1.5469674058258533,0.9033203125
930,1.5471383426338434,0.9033203125
931,1.5469728605821729,0.9033203125
932,1.546982997097075,0.9033203125
933,1.5469674281775951,0.9033203125
934,1.5471129640936852,0.9033203125
935,1.5469674207270145,0.9033203125
936,1.5472222231328487,0.9033203125
937,1.5627740174531937,0.90234375
938,1.5627077259123325,0.90234375
939,1.5627077594399452,0.90234375
940,1.5627077259123325,0.90234375
941,1.5627909414470196,0.90234375
942,1.562707755714655,0.90234375
943,1.562707738019526,0.90234375
944,1.562820352613926,0.90234375
945,1.564382016658783,0.900390625
946,1.5627077519893646,0.90234375
947,1.5627077613025904,0.90234375
948,1.5526981931179762,0.90234375
949,1.5469674058258533,0.9033203125
950,1.5469887740910053,0.9033203125
951,1.546967376023531,0.9033203125
952,1.5469674058258533,0.9033203125
953,1.5469826888293028,0.9033203125
954,1.5470625162124634,0.9033203125
955,1.5470211617648602,0.9033203125
956,1.5475269593298435,0.9033203125
957,1.547184593975544,0.9033203125
958,1.5625714231282473,0.90234375
959,1.5625361502170563,0.90234375
960,1.5625361502170563,0.90234375
961,1.5625361427664757,0.90234375
962,1.562536183744669,0.90234375
963,1.562576450407505,0.90234375
964,1.56284324452281,0.90234375
965,1.562536172568798,0.90234375
966,1.5626515708863735,0.90234375
967,1.5625386498868465,0.90234375
968,1.5625361762940884,0.90234375
969,1.5625361502170563,0.90234375
970,1.5625386238098145,0.90234375
971,1.5625361781567335,0.90234375
972,1.5626239702105522,0.90234375
973,1.5625361688435078,0.90234375
974,1.5625361613929272,0.90234375
975,1.562554270029068,0.90234375
976,1.5625361436977983,0.90234375
977,1.5625361458914773,0.90234375
978,1.5625361539423466,0.90234375
979,1.562536183744669,0.90234375
980,1.5625405386090279,0.90234375
981,1.5625361458914773,0.90234375
982,1.5626720525324345,0.90234375
983,1.5626066327095032,0.90234375
984,1.562536146491766,0.90234375
985,1.5625361576676369,0.90234375
986,1.5625361502170563,0.90234375
987,1.5625361502170563,0.90234375
988,1.5625361576676369,0.90234375
989,1.5625361567363143,0.90234375
990,1.56253616604954,0.90234375
991,1.5625361436977983,0.90234375
992,1.5625361129641533,0.90234375
993,1.562536135315895,0.90234375
994,1.5625361315906048,0.90234375
995,1.5625361427664757,0.90234375
996,1.5625361427664757,0.90234375
997,1.5625361483544111,0.90234375
998,1.5625361576676369,0.90234375
999,1.5625587832182646,0.90234375
